sensor_temp_c,time_utc,channel,par_uV,logger,par_umolm2s,structure
34.25,2023-08-10 10:46:30,6,323312,2,1616.56,1
34.25,2023-08-10 10:46:30,7,321062,2,1605.31,1
34.25,2023-08-10 10:46:30,8,323843,2,1619.215,1
34.25,2023-08-10 10:46:30,9,331281,2,1656.405,1
34.25,2023-08-10 10:46:30,10,322062,2,1610.31,1
34.25,2023-08-10 10:46:30,11,320718,2,1603.59,1
34.25,2023-08-10 10:46:30,12,168406,2,842.03,1
34.25,2023-08-10 10:47:30,1,325031,2,1625.155,1
34.25,2023-08-10 10:47:30,2,329437,2,1647.185,1
34.25,2023-08-10 10:47:30,3,333125,2,1665.625,1
34.25,2023-08-10 10:47:30,4,332281,2,1661.405,1
34.25,2023-08-10 10:47:30,5,325531,2,1627.655,1
34.25,2023-08-10 10:47:30,6,322531,2,1612.655,1
34.25,2023-08-10 10:47:30,7,322031,2,1610.155,1
34.25,2023-08-10 10:47:30,8,323750,2,1618.75,1
34.25,2023-08-10 10:47:30,9,331343,2,1656.715,1
34.25,2023-08-10 10:47:30,10,322281,2,1611.405,1
34.25,2023-08-10 10:47:30,11,320937,2,1604.685,1
34.25,2023-08-10 10:47:30,12,190531,2,952.655,1
34.25,2023-08-10 10:48:30,1,325406,2,1627.03,1
34.25,2023-08-10 10:48:30,2,329843,2,1649.215,1
34.25,2023-08-10 10:48:30,3,333187,2,1665.935,1
34.25,2023-08-10 10:48:30,4,332875,2,1664.375,1
34.25,2023-08-10 10:48:30,5,325375,2,1626.875,1
34.25,2023-08-10 10:48:30,6,323593,2,1617.965,1
34.25,2023-08-10 10:48:30,7,322687,2,1613.435,1
34.25,2023-08-10 10:48:30,8,324250,2,1621.25,1
34.25,2023-08-10 10:48:30,9,331906,2,1659.53,1
34.25,2023-08-10 10:48:30,10,322750,2,1613.75,1
34.25,2023-08-10 10:48:30,11,321156,2,1605.78,1
34.25,2023-08-10 10:48:30,12,212968,2,1064.84,1
34.25,2023-08-10 10:49:30,1,325281,2,1626.405,1
34.25,2023-08-10 10:49:30,2,329906,2,1649.53,1
34.25,2023-08-10 10:49:30,3,333500,2,1667.5,1
34.25,2023-08-10 10:49:30,4,332968,2,1664.84,1
34.25,2023-08-10 10:49:30,5,326125,2,1630.625,1
34.25,2023-08-10 10:49:30,6,323531,2,1617.655,1
34.25,2023-08-10 10:49:30,7,322500,2,1612.5,1
34.25,2023-08-10 10:49:30,8,324468,2,1622.34,1
34.25,2023-08-10 10:49:30,9,331687,2,1658.435,1
34.25,2023-08-10 10:49:30,10,323125,2,1615.625,1
34.25,2023-08-10 10:49:30,11,321281,2,1606.405,1
34.25,2023-08-10 10:49:30,12,116906,2,584.53,1
34.25,2023-08-10 10:50:30,1,325343,2,1626.715,1
34.25,2023-08-10 10:50:30,2,329656,2,1648.28,1
34.25,2023-08-10 10:50:30,3,333281,2,1666.405,1
34.25,2023-08-10 10:50:30,4,333093,2,1665.465,1
34.25,2023-08-10 10:50:30,5,325125,2,1625.625,1
34.25,2023-08-10 10:50:30,6,323406,2,1617.03,1
34.25,2023-08-10 10:50:30,7,322437,2,1612.185,1
34.25,2023-08-10 10:50:30,8,254218,2,1271.09,1
34.25,2023-08-10 10:50:30,9,331718,2,1658.59,1
34.25,2023-08-10 10:50:30,10,323281,2,1616.405,1
34.25,2023-08-10 10:50:30,11,321156,2,1605.78,1
34.25,2023-08-10 10:50:30,12,81125,2,405.625,1
34.25,2023-08-10 10:51:30,1,325218,2,1626.09,1
34.25,2023-08-10 10:51:30,2,329875,2,1649.375,1
34.25,2023-08-10 10:51:30,3,333312,2,1666.56,1
34.25,2023-08-10 10:51:30,4,333125,2,1665.625,1
34.25,2023-08-10 10:51:30,5,326093,2,1630.465,1
34.25,2023-08-10 10:51:30,6,323687,2,1618.435,1
34.25,2023-08-10 10:51:30,7,322312,2,1611.56,1
34.25,2023-08-10 10:51:30,8,159531,2,797.655,1
34.25,2023-08-10 10:51:30,9,332000,2,1660,1
34.25,2023-08-10 10:51:30,10,323531,2,1617.655,1
34.25,2023-08-10 10:51:30,11,321156,2,1605.78,1
34.25,2023-08-10 10:51:30,12,201468,2,1007.34,1
34.25,2023-08-10 10:52:30,1,325468,2,1627.34,1
34.25,2023-08-10 10:52:30,2,330218,2,1651.09,1
34.25,2023-08-10 10:52:30,3,333375,2,1666.875,1
34.25,2023-08-10 10:52:30,4,333312,2,1666.56,1
34.25,2023-08-10 10:52:30,5,326500,2,1632.5,1
34.25,2023-08-10 10:52:30,6,324031,2,1620.155,1
34.25,2023-08-10 10:52:30,7,323125,2,1615.625,1
34.25,2023-08-10 10:52:30,8,179562,2,897.81,1
34.25,2023-08-10 10:52:30,9,332250,2,1661.25,1
34.25,2023-08-10 10:52:30,10,323562,2,1617.81,1
34.25,2023-08-10 10:52:30,11,321406,2,1607.03,1
34.25,2023-08-10 10:52:30,12,309031,2,1545.155,1
34.25,2023-08-10 10:53:30,1,325875,2,1629.375,1
34.25,2023-08-10 10:53:30,2,330187,2,1650.935,1
34.25,2023-08-10 10:53:30,3,334312,2,1671.56,1
34.25,2023-08-10 10:53:30,4,332750,2,1663.75,1
34.25,2023-08-10 10:53:30,5,326750,2,1633.75,1
34.25,2023-08-10 10:53:30,6,324000,2,1620,1
34.25,2023-08-10 10:53:30,7,322500,2,1612.5,1
34.25,2023-08-10 10:53:30,8,182593,2,912.965,1
34.25,2023-08-10 10:53:30,9,331718,2,1658.59,1
34.25,2023-08-10 10:53:30,10,323156,2,1615.78,1
34.25,2023-08-10 10:53:30,11,321875,2,1609.375,1
34.25,2023-08-10 10:53:30,12,272500,2,1362.5,1
34.25,2023-08-10 10:54:30,1,326093,2,1630.465,1
34.25,2023-08-10 10:54:30,2,331125,2,1655.625,1
34.25,2023-08-10 10:54:30,3,334625,2,1673.125,1
34.25,2023-08-10 10:54:30,4,333562,2,1667.81,1
34.25,2023-08-10 10:54:30,5,326718,2,1633.59,1
34.25,2023-08-10 10:54:30,6,324531,2,1622.655,1
34.25,2023-08-10 10:54:30,7,323687,2,1618.435,1
34.25,2023-08-10 10:54:30,8,61718,2,308.59,1
34.25,2023-08-10 10:54:30,9,332875,2,1664.375,1
34.25,2023-08-10 10:54:30,10,323906,2,1619.53,1
34.25,2023-08-10 10:54:30,11,322156,2,1610.78,1
34.25,2023-08-10 10:54:30,12,40375,2,201.875,1
34.25,2023-08-10 10:55:30,1,326875,2,1634.375,1
34.25,2023-08-10 10:55:30,2,331000,2,1655,1
34.25,2023-08-10 10:55:30,3,334625,2,1673.125,1
34.25,2023-08-10 10:55:30,4,333718,2,1668.59,1
34.25,2023-08-10 10:55:30,5,327625,2,1638.125,1
34.25,2023-08-10 10:55:30,6,324843,2,1624.215,1
34.25,2023-08-10 10:55:30,7,323875,2,1619.375,1
34.25,2023-08-10 10:55:30,8,214656,2,1073.28,1
34.25,2023-08-10 10:55:30,9,333281,2,1666.405,1
34.25,2023-08-10 10:55:30,10,324562,2,1622.81,1
34.25,2023-08-10 10:55:30,11,322375,2,1611.875,1
34.25,2023-08-10 10:55:30,12,129062,2,645.31,1
34.5,2023-08-10 10:56:30,1,326718,2,1633.59,1
34.5,2023-08-10 10:56:30,2,331375,2,1656.875,1
34.5,2023-08-10 10:56:30,3,334500,2,1672.5,1
34.5,2023-08-10 10:56:30,4,333718,2,1668.59,1
34.5,2023-08-10 10:56:30,5,327468,2,1637.34,1
34.5,2023-08-10 10:56:30,6,324812,2,1624.06,1
34.5,2023-08-10 10:56:30,7,323468,2,1617.34,1
34.5,2023-08-10 10:56:30,8,138406,2,692.03,1
34.5,2023-08-10 10:56:30,9,332968,2,1664.84,1
34.5,2023-08-10 10:56:30,10,324687,2,1623.435,1
34.5,2023-08-10 10:56:30,11,322250,2,1611.25,1
34.5,2023-08-10 10:56:30,12,38531,2,192.655,1
34.5,2023-08-10 10:57:30,1,326937,2,1634.685,1
34.5,2023-08-10 10:57:30,2,331093,2,1655.465,1
34.5,2023-08-10 10:57:30,3,334468,2,1672.34,1
34.5,2023-08-10 10:57:30,4,333375,2,1666.875,1
34.5,2023-08-10 10:57:30,5,327656,2,1638.28,1
34.5,2023-08-10 10:57:30,6,324937,2,1624.685,1
34.5,2023-08-10 10:57:30,7,323750,2,1618.75,1
34.5,2023-08-10 10:57:30,8,42000,2,210,1
34.5,2023-08-10 10:57:30,9,332843,2,1664.215,1
34.5,2023-08-10 10:57:30,10,324687,2,1623.435,1
34.5,2023-08-10 10:57:30,11,322281,2,1611.405,1
34.5,2023-08-10 10:57:30,12,38000,2,190,1
34.5,2023-08-10 10:58:30,1,327062,2,1635.31,1
34.5,2023-08-10 10:58:30,2,331343,2,1656.715,1
34.5,2023-08-10 10:58:30,3,285375,2,1426.875,1
34.5,2023-08-10 10:58:30,4,333593,2,1667.965,1
34.5,2023-08-10 10:58:30,5,327937,2,1639.685,1
34.5,2023-08-10 10:58:30,6,325156,2,1625.78,1
34.5,2023-08-10 10:58:30,7,323593,2,1617.965,1
34.5,2023-08-10 10:58:30,8,32218,2,161.09,1
34.5,2023-08-10 10:58:30,9,332718,2,1663.59,1
34.5,2023-08-10 10:58:30,10,323718,2,1618.59,1
34.5,2023-08-10 10:58:30,11,322937,2,1614.685,1
34.5,2023-08-10 10:58:30,12,31281,2,156.405,1
34.5,2023-08-10 10:59:30,1,327812,2,1639.06,1
34.5,2023-08-10 10:59:30,2,331562,2,1657.81,1
34.5,2023-08-10 10:59:30,3,331812,2,1659.06,1
34.5,2023-08-10 10:59:30,4,334000,2,1670,1
34.5,2023-08-10 10:59:30,5,328656,2,1643.28,1
34.5,2023-08-10 10:59:30,6,325812,2,1629.06,1
34.5,2023-08-10 10:59:30,7,324812,2,1624.06,1
34.5,2023-08-10 10:59:30,8,68312,2,341.56,1
34.5,2023-08-10 10:59:30,9,333031,2,1665.155,1
34.5,2023-08-10 10:59:30,10,325187,2,1625.935,1
34.5,2023-08-10 10:59:30,11,322937,2,1614.685,1
34.5,2023-08-10 10:59:30,12,31437,2,157.185,1
34.5,2023-08-10 11:00:30,1,327687,2,1638.435,1
34.5,2023-08-10 11:00:30,2,332281,2,1661.405,1
34.5,2023-08-10 11:00:30,3,335250,2,1676.25,1
34.5,2023-08-10 11:00:30,4,334312,2,1671.56,1
34.5,2023-08-10 11:00:30,5,328281,2,1641.405,1
34.5,2023-08-10 11:00:30,6,325937,2,1629.685,1
34.5,2023-08-10 11:00:30,7,324937,2,1624.685,1
34.5,2023-08-10 11:00:30,8,56468,2,282.34,1
34.5,2023-08-10 11:00:30,9,333312,2,1666.56,1
34.5,2023-08-10 11:00:30,10,325437,2,1627.185,1
34.5,2023-08-10 11:00:30,11,322937,2,1614.685,1
34.5,2023-08-10 11:00:30,12,33500,2,167.5,1
34.5,2023-08-10 11:01:30,1,327687,2,1638.435,1
34.5,2023-08-10 11:01:30,2,331593,2,1657.965,1
34.5,2023-08-10 11:01:30,3,334625,2,1673.125,1
34.5,2023-08-10 11:01:30,4,334343,2,1671.715,1
34.5,2023-08-10 11:01:30,5,328593,2,1642.965,1
34.5,2023-08-10 11:01:30,6,326718,2,1633.59,1
34.5,2023-08-10 11:01:30,7,324656,2,1623.28,1
34.5,2023-08-10 11:01:30,8,103843,2,519.215,1
34.5,2023-08-10 11:01:30,9,333843,2,1669.215,1
34.5,2023-08-10 11:01:30,10,325250,2,1626.25,1
34.5,2023-08-10 11:01:30,11,323031,2,1615.155,1
34.5,2023-08-10 11:01:30,12,30218,2,151.09,1
34.5,2023-08-10 11:02:30,1,328031,2,1640.155,1
34.5,2023-08-10 11:02:30,2,331718,2,1658.59,1
34.5,2023-08-10 11:02:30,3,335375,2,1676.875,1
34.5,2023-08-10 11:02:30,4,334468,2,1672.34,1
34.5,2023-08-10 11:02:30,5,329031,2,1645.155,1
34.5,2023-08-10 11:02:30,6,326218,2,1631.09,1
34.5,2023-08-10 11:02:30,7,324437,2,1622.185,1
34.5,2023-08-10 11:02:30,8,291875,2,1459.375,1
34.5,2023-08-10 11:02:30,9,333343,2,1666.715,1
34.5,2023-08-10 11:02:30,10,325531,2,1627.655,1
34.5,2023-08-10 11:02:30,11,323125,2,1615.625,1
34.5,2023-08-10 11:02:30,12,178156,2,890.78,1
34.5,2023-08-10 11:03:30,1,327906,2,1639.53,1
34.5,2023-08-10 11:03:30,2,331625,2,1658.125,1
34.5,2023-08-10 11:03:30,3,334781,2,1673.905,1
34.5,2023-08-10 11:03:30,4,333531,2,1667.655,1
34.5,2023-08-10 11:03:30,5,328093,2,1640.465,1
34.5,2023-08-10 11:03:30,6,325656,2,1628.28,1
34.5,2023-08-10 11:03:30,7,324500,2,1622.5,1
34.5,2023-08-10 11:03:30,8,282437,2,1412.185,1
34.5,2023-08-10 11:03:30,9,333250,2,1666.25,1
34.5,2023-08-10 11:03:30,10,325187,2,1625.935,1
34.5,2023-08-10 11:03:30,11,323062,2,1615.31,1
34.5,2023-08-10 11:03:30,12,30843,2,154.215,1
34.5,2023-08-10 11:04:30,1,328218,2,1641.09,1
34.5,2023-08-10 11:04:30,2,331843,2,1659.215,1
34.5,2023-08-10 11:04:30,3,335156,2,1675.78,1
34.5,2023-08-10 11:04:30,4,333937,2,1669.685,1
34.5,2023-08-10 11:04:30,5,328687,2,1643.435,1
34.5,2023-08-10 11:04:30,6,326218,2,1631.09,1
34.5,2023-08-10 11:04:30,7,324750,2,1623.75,1
34.5,2023-08-10 11:04:30,8,289343,2,1446.715,1
34.5,2023-08-10 11:04:30,9,333343,2,1666.715,1
34.5,2023-08-10 11:04:30,10,325562,2,1627.81,1
34.5,2023-08-10 11:04:30,11,322937,2,1614.685,1
34.5,2023-08-10 11:04:30,12,65750,2,328.75,1
34.5,2023-08-10 11:05:30,1,328250,2,1641.25,1
34.5,2023-08-10 11:05:30,2,331718,2,1658.59,1
34.5,2023-08-10 11:05:30,3,335000,2,1675,1
34.5,2023-08-10 11:05:30,4,333500,2,1667.5,1
34.5,2023-08-10 11:05:30,5,328906,2,1644.53,1
34.5,2023-08-10 11:05:30,6,326375,2,1631.875,1
34.5,2023-08-10 11:05:30,7,324937,2,1624.685,1
34.5,2023-08-10 11:05:30,8,322156,2,1610.78,1
34.5,2023-08-10 11:05:30,9,333375,2,1666.875,1
34.5,2023-08-10 11:05:30,10,326000,2,1630,1
34.5,2023-08-10 11:05:30,11,322937,2,1614.685,1
34.5,2023-08-10 11:05:30,12,35562,2,177.81,1
34.75,2023-08-10 11:06:30,1,328718,2,1643.59,1
34.75,2023-08-10 11:06:30,2,332281,2,1661.405,1
34.75,2023-08-10 11:06:30,3,335656,2,1678.28,1
34.75,2023-08-10 11:06:30,4,334093,2,1670.465,1
34.75,2023-08-10 11:06:30,5,329375,2,1646.875,1
34.75,2023-08-10 11:06:30,6,326687,2,1633.435,1
34.75,2023-08-10 11:06:30,7,325531,2,1627.655,1
34.75,2023-08-10 11:06:30,8,302875,2,1514.375,1
34.75,2023-08-10 11:06:30,9,334031,2,1670.155,1
34.75,2023-08-10 11:06:30,10,326937,2,1634.685,1
34.75,2023-08-10 11:06:30,11,323406,2,1617.03,1
34.75,2023-08-10 11:06:30,12,41812,2,209.06,1
34.75,2023-08-10 11:07:30,1,328875,2,1644.375,1
34.75,2023-08-10 11:07:30,2,332000,2,1660,1
34.75,2023-08-10 11:07:30,3,335593,2,1677.965,1
34.75,2023-08-10 11:07:30,4,333875,2,1669.375,1
34.75,2023-08-10 11:07:30,5,329375,2,1646.875,1
34.75,2023-08-10 11:07:30,6,326875,2,1634.375,1
34.75,2023-08-10 11:07:30,7,325062,2,1625.31,1
34.75,2023-08-10 11:07:30,8,161531,2,807.655,1
34.75,2023-08-10 11:07:30,9,333875,2,1669.375,1
34.75,2023-08-10 11:07:30,10,326562,2,1632.81,1
34.75,2023-08-10 11:07:30,11,323343,2,1616.715,1
34.75,2023-08-10 11:07:30,12,164000,2,820,1
34.5,2023-08-10 11:08:30,1,329343,2,1646.715,1
34.5,2023-08-10 11:08:30,2,332625,2,1663.125,1
34.5,2023-08-10 11:08:30,3,336312,2,1681.56,1
34.5,2023-08-10 11:08:30,4,334218,2,1671.09,1
34.5,2023-08-10 11:08:30,5,329687,2,1648.435,1
34.5,2023-08-10 11:08:30,6,326562,2,1632.81,1
34.5,2023-08-10 11:08:30,7,325406,2,1627.03,1
34.5,2023-08-10 11:08:30,8,119343,2,596.715,1
34.5,2023-08-10 11:08:30,9,334218,2,1671.09,1
34.5,2023-08-10 11:08:30,10,326937,2,1634.685,1
34.5,2023-08-10 11:08:30,11,323781,2,1618.905,1
34.5,2023-08-10 11:08:30,12,91500,2,457.5,1
34.5,2023-08-10 11:09:30,1,329406,2,1647.03,1
34.5,2023-08-10 11:09:30,2,332031,2,1660.155,1
34.5,2023-08-10 11:09:30,3,335812,2,1679.06,1
34.5,2023-08-10 11:09:30,4,334093,2,1670.465,1
34.5,2023-08-10 11:09:30,5,329500,2,1647.5,1
34.5,2023-08-10 11:09:30,6,327250,2,1636.25,1
34.5,2023-08-10 11:09:30,7,325343,2,1626.715,1
34.5,2023-08-10 11:09:30,8,189968,2,949.84,1
34.5,2023-08-10 11:09:30,9,333968,2,1669.84,1
34.5,2023-08-10 11:09:30,10,326812,2,1634.06,1
34.5,2023-08-10 11:09:30,11,323468,2,1617.34,1
34.5,2023-08-10 11:09:30,12,99312,2,496.56,1
34.5,2023-08-10 11:10:30,1,329312,2,1646.56,1
34.5,2023-08-10 11:10:30,2,331968,2,1659.84,1
34.5,2023-08-10 11:10:30,3,335968,2,1679.84,1
34.5,2023-08-10 11:10:30,4,333937,2,1669.685,1
34.5,2023-08-10 11:10:30,5,329406,2,1647.03,1
34.5,2023-08-10 11:10:30,6,327281,2,1636.405,1
34.5,2023-08-10 11:10:30,7,324937,2,1624.685,1
34.5,2023-08-10 11:10:30,8,222937,2,1114.685,1
34.5,2023-08-10 11:10:30,9,333906,2,1669.53,1
34.5,2023-08-10 11:10:30,10,327125,2,1635.625,1
34.5,2023-08-10 11:10:30,11,323531,2,1617.655,1
34.5,2023-08-10 11:10:30,12,44468,2,222.34,1
34.5,2023-08-10 11:11:30,1,329343,2,1646.715,1
34.5,2023-08-10 11:11:30,2,333406,2,1667.03,1
34.5,2023-08-10 11:11:30,3,335781,2,1678.905,1
34.5,2023-08-10 11:11:30,4,333843,2,1669.215,1
34.5,2023-08-10 11:11:30,5,330031,2,1650.155,1
34.5,2023-08-10 11:11:30,6,327281,2,1636.405,1
34.5,2023-08-10 11:11:30,7,325500,2,1627.5,1
34.5,2023-08-10 11:11:30,8,181281,2,906.405,1
34.5,2023-08-10 11:11:30,9,333625,2,1668.125,1
34.5,2023-08-10 11:11:30,10,327093,2,1635.465,1
34.5,2023-08-10 11:11:30,11,323750,2,1618.75,1
34.5,2023-08-10 11:11:30,12,76093,2,380.465,1
34.5,2023-08-10 11:12:30,1,329656,2,1648.28,1
34.5,2023-08-10 11:12:30,2,332468,2,1662.34,1
34.5,2023-08-10 11:12:30,3,336093,2,1680.465,1
34.5,2023-08-10 11:12:30,4,334218,2,1671.09,1
34.5,2023-08-10 11:12:30,5,330562,2,1652.81,1
34.5,2023-08-10 11:12:30,6,328093,2,1640.465,1
34.5,2023-08-10 11:12:30,7,325750,2,1628.75,1
34.5,2023-08-10 11:12:30,8,95468,2,477.34,1
34.5,2023-08-10 11:12:30,9,334062,2,1670.31,1
34.5,2023-08-10 11:12:30,10,327500,2,1637.5,1
34.5,2023-08-10 11:12:30,11,323750,2,1618.75,1
34.5,2023-08-10 11:12:30,12,40656,2,203.28,1
34.5,2023-08-10 11:13:30,1,329781,2,1648.905,1
34.5,2023-08-10 11:13:30,2,332656,2,1663.28,1
34.5,2023-08-10 11:13:30,3,336250,2,1681.25,1
34.5,2023-08-10 11:13:30,4,334500,2,1672.5,1
34.5,2023-08-10 11:13:30,5,330000,2,1650,1
34.5,2023-08-10 11:13:30,6,327906,2,1639.53,1
34.5,2023-08-10 11:13:30,7,325843,2,1629.215,1
34.5,2023-08-10 11:13:30,8,40125,2,200.625,1
34.5,2023-08-10 11:13:30,9,333843,2,1669.215,1
34.5,2023-08-10 11:13:30,10,327187,2,1635.935,1
34.5,2023-08-10 11:13:30,11,324062,2,1620.31,1
34.5,2023-08-10 11:13:30,12,35937,2,179.685,1
34.5,2023-08-10 11:14:30,1,329937,2,1649.685,1
34.5,2023-08-10 11:14:30,2,332531,2,1662.655,1
34.5,2023-08-10 11:14:30,3,336406,2,1682.03,1
34.5,2023-08-10 11:14:30,4,334062,2,1670.31,1
34.5,2023-08-10 11:14:30,5,330218,2,1651.09,1
34.5,2023-08-10 11:14:30,6,327875,2,1639.375,1
34.5,2023-08-10 11:14:30,7,325656,2,1628.28,1
34.5,2023-08-10 11:14:30,8,45156,2,225.78,1
34.5,2023-08-10 11:14:30,9,334218,2,1671.09,1
34.5,2023-08-10 11:14:30,10,327812,2,1639.06,1
34.5,2023-08-10 11:14:30,11,323687,2,1618.435,1
34.5,2023-08-10 11:14:30,12,29843,2,149.215,1
34.5,2023-08-10 11:15:30,1,329656,2,1648.28,1
34.5,2023-08-10 11:15:30,2,332750,2,1663.75,1
34.5,2023-08-10 11:15:30,3,336406,2,1682.03,1
34.5,2023-08-10 11:15:30,4,334093,2,1670.465,1
34.5,2023-08-10 11:15:30,5,330375,2,1651.875,1
34.5,2023-08-10 11:15:30,6,327718,2,1638.59,1
34.5,2023-08-10 11:15:30,7,325937,2,1629.685,1
34.5,2023-08-10 11:15:30,8,59031,2,295.155,1
34.5,2023-08-10 11:15:30,9,334531,2,1672.655,1
34.5,2023-08-10 11:15:30,10,327812,2,1639.06,1
34.5,2023-08-10 11:15:30,11,324000,2,1620,1
34.5,2023-08-10 11:15:30,12,33968,2,169.84,1
34.5,2023-08-10 11:16:30,1,330375,2,1651.875,1
34.5,2023-08-10 11:16:30,2,332656,2,1663.28,1
34.5,2023-08-10 11:16:30,3,336437,2,1682.185,1
34.5,2023-08-10 11:16:30,4,334000,2,1670,1
34.5,2023-08-10 11:16:30,5,330562,2,1652.81,1
34.5,2023-08-10 11:16:30,6,328187,2,1640.935,1
34.5,2023-08-10 11:16:30,7,325968,2,1629.84,1
34.5,2023-08-10 11:16:30,8,52375,2,261.875,1
34.5,2023-08-10 11:16:30,9,333968,2,1669.84,1
34.5,2023-08-10 11:16:30,10,327718,2,1638.59,1
34.5,2023-08-10 11:16:30,11,294312,2,1471.56,1
34.5,2023-08-10 11:16:30,12,29406,2,147.03,1
34.5,2023-08-10 11:17:30,1,330281,2,1651.405,1
34.5,2023-08-10 11:17:30,2,332968,2,1664.84,1
34.5,2023-08-10 11:17:30,3,336843,2,1684.215,1
34.5,2023-08-10 11:17:30,4,333906,2,1669.53,1
34.5,2023-08-10 11:17:30,5,331031,2,1655.155,1
34.5,2023-08-10 11:17:30,6,328031,2,1640.155,1
34.5,2023-08-10 11:17:30,7,326437,2,1632.185,1
34.5,2023-08-10 11:17:30,8,45187,2,225.935,1
34.5,2023-08-10 11:17:30,9,333937,2,1669.685,1
34.5,2023-08-10 11:17:30,10,327968,2,1639.84,1
34.5,2023-08-10 11:17:30,11,324125,2,1620.625,1
34.5,2023-08-10 11:17:30,12,29437,2,147.185,1
34.5,2023-08-10 11:18:30,1,330781,2,1653.905,1
34.5,2023-08-10 11:18:30,2,333218,2,1666.09,1
34.5,2023-08-10 11:18:30,3,336093,2,1680.465,1
34.5,2023-08-10 11:18:30,4,334250,2,1671.25,1
34.5,2023-08-10 11:18:30,5,330406,2,1652.03,1
34.5,2023-08-10 11:18:30,6,328000,2,1640,1
34.5,2023-08-10 11:18:30,7,325781,2,1628.905,1
34.5,2023-08-10 11:18:30,8,42093,2,210.465,1
34.5,2023-08-10 11:18:30,9,333562,2,1667.81,1
34.5,2023-08-10 11:18:30,10,327937,2,1639.685,1
34.5,2023-08-10 11:18:30,11,324000,2,1620,1
34.5,2023-08-10 11:18:30,12,36031,2,180.155,1
34.5,2023-08-10 11:19:30,1,330187,2,1650.935,1
34.5,2023-08-10 11:19:30,2,332593,2,1662.965,1
34.5,2023-08-10 11:19:30,3,336656,2,1683.28,1
34.5,2023-08-10 11:19:30,4,334312,2,1671.56,1
34.5,2023-08-10 11:19:30,5,330437,2,1652.185,1
34.5,2023-08-10 11:19:30,6,328343,2,1641.715,1
34.5,2023-08-10 11:19:30,7,325593,2,1627.965,1
34.5,2023-08-10 11:19:30,8,120218,2,601.09,1
34.5,2023-08-10 11:19:30,9,333718,2,1668.59,1
34.5,2023-08-10 11:19:30,10,327843,2,1639.215,1
34.5,2023-08-10 11:19:30,11,312875,2,1564.375,1
34.5,2023-08-10 11:19:30,12,29531,2,147.655,1
34.5,2023-08-10 11:20:30,1,330625,2,1653.125,1
34.5,2023-08-10 11:20:30,2,332187,2,1660.935,1
34.5,2023-08-10 11:20:30,3,336187,2,1680.935,1
34.5,2023-08-10 11:20:30,4,333625,2,1668.125,1
34.5,2023-08-10 11:20:30,5,330656,2,1653.28,1
34.5,2023-08-10 11:20:30,6,328000,2,1640,1
34.5,2023-08-10 11:20:30,7,326093,2,1630.465,1
34.5,2023-08-10 11:20:30,8,97593,2,487.965,1
34.5,2023-08-10 11:20:30,9,334062,2,1670.31,1
34.5,2023-08-10 11:20:30,10,328500,2,1642.5,1
34.5,2023-08-10 11:20:30,11,321437,2,1607.185,1
34.5,2023-08-10 11:20:30,12,29625,2,148.125,1
34.5,2023-08-10 11:21:30,1,331156,2,1655.78,1
34.5,2023-08-10 11:21:30,2,332562,2,1662.81,1
34.5,2023-08-10 11:21:30,3,336406,2,1682.03,1
34.5,2023-08-10 11:21:30,4,333156,2,1665.78,1
34.5,2023-08-10 11:21:30,5,330687,2,1653.435,1
34.5,2023-08-10 11:21:30,6,328406,2,1642.03,1
34.5,2023-08-10 11:21:30,7,326312,2,1631.56,1
34.5,2023-08-10 11:21:30,8,194281,2,971.405,1
34.5,2023-08-10 11:21:30,9,333968,2,1669.84,1
34.5,2023-08-10 11:21:30,10,328468,2,1642.34,1
34.5,2023-08-10 11:21:30,11,323250,2,1616.25,1
34.5,2023-08-10 11:21:30,12,29718,2,148.59,1
34.5,2023-08-10 11:22:30,1,330312,2,1651.56,1
34.5,2023-08-10 11:22:30,2,332562,2,1662.81,1
34.5,2023-08-10 11:22:30,3,335906,2,1679.53,1
34.5,2023-08-10 11:22:30,4,79593,2,397.965,1
34.5,2023-08-10 11:22:30,5,330812,2,1654.06,1
34.5,2023-08-10 11:22:30,6,328625,2,1643.125,1
34.5,2023-08-10 11:22:30,7,326093,2,1630.465,1
34.5,2023-08-10 11:22:30,8,210625,2,1053.125,1
34.5,2023-08-10 11:22:30,9,333906,2,1669.53,1
34.5,2023-08-10 11:22:30,10,327656,2,1638.28,1
34.5,2023-08-10 11:22:30,11,279718,2,1398.59,1
34.5,2023-08-10 11:22:30,12,29812,2,149.06,1
34.5,2023-08-10 11:23:30,1,330281,2,1651.405,1
34.5,2023-08-10 11:23:30,2,332500,2,1662.5,1
34.5,2023-08-10 11:23:30,3,335718,2,1678.59,1
34.5,2023-08-10 11:23:30,4,67187,2,335.935,1
34.5,2023-08-10 11:23:30,5,330343,2,1651.715,1
34.5,2023-08-10 11:23:30,6,328687,2,1643.435,1
34.5,2023-08-10 11:23:30,7,325406,2,1627.03,1
34.5,2023-08-10 11:23:30,8,180187,2,900.935,1
34.5,2023-08-10 11:23:30,9,334375,2,1671.875,1
34.5,2023-08-10 11:23:30,10,328906,2,1644.53,1
34.5,2023-08-10 11:23:30,11,273812,2,1369.06,1
34.5,2023-08-10 11:23:30,12,29875,2,149.375,1
34.5,2023-08-10 11:24:30,1,330687,2,1653.435,1
34.5,2023-08-10 11:24:30,2,332343,2,1661.715,1
